event_date,product_content_id,price,sold_count,visit_count,basket_count,favored_count,category_sold,category_visits,category_basket,category_favored,category_brand_sold,ty_visits
2021-03-07,31515569,49.99,727,46094,5766,4961,1779,9489,851732,59319,91731,110497542
2021-03-07,32737302,59.99,21,1714,162,201,730,855,181179,7251,22255,110497542
2021-03-07,32939029,149.5093204,103,5666,675,1106,683,724,51398,4681,6196,110497542
2021-03-07,48740784,,0,3,0,0,66,5692,1641218,46741,119569,110497542
2021-03-07,73318567,59.99,4,1892,16,210,730,855,181179,7251,22255,110497542
2021-03-06,85004,80.05692308,65,3452,424,825,342,3030,181050,21010,30097,97036517
2021-03-06,4066298,75,160,3659,605,340,703,1862,39215,8283,4603,97036517
2021-03-06,6676673,125.9104603,239,11664,967,1115,846,5059,336112,26263,29602,97036517
2021-03-06,7061886,296.7647059,17,1937,108,234,91,601,78561,3360,7770,97036517
2021-03-06,31515569,49.99,612,43926,5791,4076,1585,8335,689972,50554,67449,97036517
2021-03-06,32737302,59.99,13,1428,122,159,679,796,147487,6807,16738,97036517
2021-03-06,32939029,151.6004167,72,5915,609,1645,598,640,46607,4198,6732,97036517
2021-03-06,48740784,,0,4,0,1,65,5286,1487479,43728,113473,97036517
2021-03-06,73318567,59.99,11,1976,62,223,679,796,147487,6807,16738,97036517
2021-03-05,85004,80.3615873,63,3184,402,723,342,2929,161997,19584,24748,87075554
2021-03-05,4066298,76.85445205,146,3534,637,372,866,2153,41454,8613,4841,87075554
2021-03-05,6676673,127.1300353,283,11435,962,1027,891,5047,310684,24363,26127,87075554
2021-03-05,7061886,284.5555556,18,1819,116,206,76,599,69350,3164,6546,87075554
2021-03-05,31515569,49.99,623,50805,6861,4882,1522,7813,652526,48210,63687,87075554
2021-03-05,32737302,59.99,23,1424,158,162,876,1022,150513,7685,15859,87075554
2021-03-05,32939029,149.7833333,72,6648,611,2085,615,659,45241,3884,6619,87075554
2021-03-05,48740784,,0,2,0,0,49,5046,1211017,37348,85854,87075554
2021-03-05,73318567,59.99,12,2291,110,219,876,1022,150513,7685,15859,87075554
2021-03-04,85004,80.25211268,71,2891,413,493,421,3085,165465,19674,23158,87683863
2021-03-04,4066298,85.00971429,175,3312,576,220,1048,2290,42417,8684,4840,87683863
2021-03-04,6676673,126.0152672,262,10567,908,561,915,5005,297710,25077,20308,87683863
2021-03-04,7061886,286,21,1704,98,174,101,737,66325,3102,5034,87683863
2021-03-04,31515569,49.99,556,33290,5744,2069,1489,8237,680008,49884,72626,87683863
2021-03-04,32737302,59.99,28,2039,251,244,1024,1181,193954,10870,22049,87683863
2021-03-04,32939029,149.0807595,79,4722,445,633,640,684,51352,3644,5442,87683863
2021-03-04,48740784,,0,2,0,0,47,5360,1248875,39526,90019,87683863
2021-03-04,73318567,59.99,6,2922,102,300,1024,1181,193954,10870,22049,87683863
2021-03-03,85004,80.31315789,76,2971,460,521,439,3352,187693,21599,29906,92090829
2021-03-03,4066298,77.42054348,184,3246,618,189,1181,2554,44316,10017,3858,92090829
2021-03-03,6676673,128.2216974,271,12050,946,599,888,5405,313023,24455,20198,92090829
2021-03-03,7061886,286.3181818,22,1450,92,153,95,699,72065,3290,5671,92090829
2021-03-03,31515569,49.99,555,32850,3797,2605,1445,8939,753550,50695,78852,92090829
2021-03-03,32737302,59.99,12,3308,191,519,842,992,270545,9570,36025,92090829
2021-03-03,32939029,152.7411656,163,6073,893,755,970,1025,67256,5420,5878,92090829
2021-03-03,48740784,,0,2,0,0,42,6088,1386234,42620,94572,92090829
2021-03-03,73318567,59.99,12,3605,93,399,842,992,270545,9570,36025,92090829
2021-03-02,85004,80.70207317,82,3113,428,547,593,3884,207088,23661,31116,95133461
2021-03-02,4066298,84.17368687,198,4067,614,281,1194,2708,43674,10012,4124,95133461
2021-03-02,6676673,133.2465411,292,13351,1053,743,925,5625,334800,26026,22493,95133461
2021-03-02,7061886,286,32,1836,103,238,118,762,79206,3483,6142,95133461
2021-03-02,31515569,49.99,1020,45086,5159,3129,2661,10318,766172,53795,70166,95133461
2021-03-02,32737302,59.99,50,3164,249,382,1676,1896,273542,11831,32254,95133461
2021-03-02,32939029,146.6543704,135,7885,744,1599,909,963,60625,4724,8359,95133461
2021-03-02,48740784,,0,2,0,1,62,7185,1549919,48627,109502,95133461
2021-03-02,73318567,59.99,21,4646,146,533,1676,1896,273542,11831,32254,95133461
2021-03-01,85004,81.28364706,85,4026,536,691,588,4124,205502,24924,30880,97043337
2021-03-01,4066298,79.89044534,247,3961,1002,237,1465,2957,44606,10589,3634,97043337
2021-03-01,6676673,136.5523649,296,16138,1470,993,754,5678,315647,24537,21122,97043337
2021-03-01,7061886,285.8786364,22,1565,90,155,95,808,84056,3426,6407,97043337
2021-03-01,31515569,49.99,987,45198,6267,3602,2525,10000,792549,56528,75628,97043337
2021-03-01,32737302,59.99,66,4735,428,817,2276,2479,380760,17166,48224,97043337
2021-03-01,32939029,143.7926549,113,6137,554,873,726,777,49751,3913,5416,97043337
2021-03-01,48740784,,0,6,0,0,62,6340,1407691,42880,99258,97043337
2021-03-01,73318567,59.99,6,8139,55,1198,2276,2479,380760,17166,48224,97043337
2021-02-28,85004,86.75113924,79,4598,627,868,360,3751,212836,24223,35957,123215564
2021-02-28,4066298,67.09637224,317,4453,855,319,1856,3382,46960,11729,4377,123215564
2021-02-28,6676673,134.0446693,257,14539,1142,954,668,5052,341679,25097,26234,123215564
2021-02-28,7061886,285.11,20,1972,94,235,110,867,112178,4517,9654,123215564
2021-02-28,31515569,49.99,1243,56709,8412,3593,3243,12344,1033803,70719,90131,123215564
2021-02-28,32737302,59.99,81,10421,601,2221,2837,3166,927391,25560,152168,123215564
2021-02-28,32939029,137.8625325,154,6911,838,940,705,759,53970,4421,5346,123215564
2021-02-28,48740784,,0,6,0,0,35,6890,1768617,54643,120756,123215564
2021-02-28,73318567,59.99,56,28739,407,4715,2837,3166,927391,25560,152168,123215564
2021-02-27,85004,82.58231707,82,3801,552,756,292,3344,187852,22339,30628,113771691
2021-02-27,4066298,67.15238971,272,4433,838,337,1588,2964,44830,11301,3939,113771691
2021-02-27,6676673,137.0042211,199,11987,879,718,647,5045,320679,23929,24578,113771691
2021-02-27,7061886,285.3147368,19,1578,80,185,114,765,95375,3912,8849,113771691
2021-02-27,31515569,49.99,1052,55079,8167,4122,2783,11502,979986,69028,86323,113771691
2021-02-27,32737302,59.99,49,8192,429,1902,1984,2242,833757,20913,149519,113771691
2021-02-27,32939029,136.9588148,135,4646,605,551,732,783,46128,3975,4345,113771691
2021-02-27,48740784,,0,1,0,0,53,6753,1624730,52746,111360,113771691
2021-02-27,73318567,59.99,56,27953,414,4898,1984,2242,833757,20913,149519,113771691
2021-02-26,85004,83.276,60,3259,394,681,277,2873,163020,18937,27963,87916264
2021-02-26,4066298,67.16950673,223,3817,702,253,1426,2701,40669,10064,3700,87916264
2021-02-26,6676673,135.8837838,185,11692,915,554,640,4720,284546,22261,18783,87916264
2021-02-26,7061886,285.11,14,955,53,91,89,620,80317,3171,7678,87916264
2021-02-26,31515569,49.99,740,50169,9516,2919,2025,9190,741111,59488,64881,87916264
2021-02-26,32737302,59.99,39,6435,338,1366,1184,1359,496262,13106,86998,87916264
2021-02-26,32939029,137.9958915,129,3495,488,417,638,686,40989,3524,3986,87916264
2021-02-26,48740784,,0,2,0,0,54,5613,1317942,44941,90059,87916264
2021-02-26,73318567,59.99,83,25991,638,3781,1184,1359,496262,13106,86998,87916264
2021-02-25,85004,83.89833333,60,3354,442,607,261,3068,166584,20974,24781,93694883
2021-02-25,4066298,67.05106618,272,4597,1010,285,1767,3128,47317,11928,3936,93694883
2021-02-25,6676673,135.4554974,191,12527,801,703,780,5488,346307,29867,24555,93694883
2021-02-25,7061886,285.11,5,1252,67,117,87,713,85005,3694,6275,93694883
2021-02-25,31515569,49.99,791,59666,11487,3040,2322,10156,814736,67118,69895,93694883
2021-02-25,32737302,59.99,30,4900,277,1097,689,855,262976,7876,40666,93694883
2021-02-25,32939029,136.9526786,112,3251,462,452,719,766,46023,4318,4346,93694883
2021-02-25,48740784,,0,3,0,0,51,6297,1497994,51507,98510,93694883
2021-02-25,73318567,59.99,65,17938,540,2407,689,855,262976,7876,40666,93694883
2021-02-24,85004,81.8736,75,3219,468,556,331,3736,181376,23888,26964,101408186
2021-02-24,4066298,66.9805819,464,7287,1722,585,2841,4797,69344,18139,7015,101408186
2021-02-24,6676673,138.2306977,215,13382,930,663,761,5650,331712,30280,21222,101408186
2021-02-24,7061886,285.9993333,15,1233,60,127,88,707,89627,3914,6581,101408186
2021-02-24,31515569,50.02643328,845,94985,22803,3974,2498,10915,1001425,92515,84321,101408186
2021-02-24,32737302,59.99,34,2884,186,560,672,837,230145,8207,30570,101408186
2021-02-24,32939029,135.0538095,147,4722,699,674,1186,1237,64094,7115,7195,101408186
2021-02-24,48740784,,0,3,0,0,56,6789,1698331,65122,116119,101408186
2021-02-24,73318567,59.99,49,12119,410,1259,672,837,230145,8207,30570,101408186
2021-02-23,85004,81.8033871,62,3892,470,647,306,3795,194734,25627,28292,95066903
2021-02-23,4066298,67.09392202,436,8474,1857,762,2664,4371,73946,18217,7806,95066903
2021-02-23,6676673,138.2142491,273,16642,1243,764,743,4927,333837,27954,21178,95066903
2021-02-23,7061886,288.6875,16,1233,78,150,107,800,93018,3980,7444,95066903
2021-02-23,31515569,49.99,570,45237,8970,2301,1514,9290,773162,60871,66878,95066903
2021-02-23,32737302,59.99,18,1849,139,332,452,605,180869,6054,23915,95066903
2021-02-23,32939029,135.4251656,151,6872,991,1326,1218,1284,67154,7793,8083,95066903
2021-02-23,48740784,,0,8,0,0,59,5902,1494334,51305,101594,95066903
2021-02-23,73318567,59.99,24,7411,244,895,452,605,180869,6054,23915,95066903
2021-02-22,85004,81.7488764,89,4023,583,665,451,4059,201552,25530,28448,97780577
2021-02-22,4066298,68.7930303,330,5365,1253,317,2257,3971,56794,15464,4969,97780577
2021-02-22,6676673,136.666369,336,19659,1646,1002,1001,5989,357090,29352,23499,97780577
2021-02-22,7061886,289,9,1467,86,136,127,845,98425,4366,7271,97780577
2021-02-22,31515569,49.99,502,31516,4234,1954,1399,9925,792767,56099,72081,97780577
2021-02-22,32737302,59.99,10,1336,101,322,431,594,176931,6039,25752,97780577
2021-02-22,32939029,139.0042553,141,5521,819,676,1081,1150,68614,7041,7374,97780577
2021-02-22,48740784,,0,4,0,0,62,7052,1633624,54342,107632,97780577
2021-02-22,73318567,59.99,19,5204,208,599,431,594,176931,6039,25752,97780577
2021-02-21,85004,80.40437956,137,5768,766,1712,650,5014,257172,31169,44555,125945228
2021-02-21,4066298,71.00412935,201,4008,574,308,1554,3247,51575,11759,5064,125945228
2021-02-21,6676673,133.430186,430,20940,1763,1236,1152,5730,377775,28469,24402,125945228
2021-02-21,7061886,289,21,1948,92,199,170,1018,132464,5534,9858,125945228
2021-02-21,31515569,49.99,819,46188,4256,2807,2431,12880,1060202,66049,109342,125945228
2021-02-21,32737302,59.99,8,909,63,210,645,886,185752,6513,21828,125945228
2021-02-21,32939029,138.4868613,137,5376,578,689,1080,1163,77738,6544,9184,125945228
2021-02-21,48740784,,0,6,0,1,55,8873,2312240,65261,151123,125945228
2021-02-21,73318567,59.99,37,7457,238,926,645,886,185752,6513,21828,125945228
2021-02-20,85004,81.13242718,103,4225,612,734,452,4598,237964,29833,36482,125877548
2021-02-20,4066298,71.44981043,211,4936,732,377,1412,3138,60311,12485,6259,125877548
2021-02-20,6676673,136.6240964,415,39897,2357,2931,1185,5939,469422,32454,34628,125877548
2021-02-20,7061886,288.1818182,11,1488,80,114,170,924,110351,4638,7628,125877548
2021-02-20,31515569,49.99,879,44139,4805,2390,2421,12716,1082161,73504,96573,125877548
2021-02-20,32737302,59.99,10,735,57,150,628,830,184751,7139,21171,125877548
2021-02-20,32939029,138.2661972,142,5229,586,621,1128,1199,74681,6936,7628,125877548
2021-02-20,48740784,,0,3,0,0,56,9723,2459715,75698,166100,125877548
2021-02-20,73318567,59.99,49,7176,306,1026,628,830,184751,7139,21171,125877548
2021-02-19,85004,81.17905405,74,3383,482,648,331,3552,186573,23426,28224,93850317
2021-02-19,4066298,71.6293007,143,3686,448,228,1231,2539,45479,9755,3747,93850317
2021-02-19,6676673,138.4984,250,16671,1156,1174,781,5426,362766,27071,26164,93850317
2021-02-19,7061886,289,6,701,27,37,108,584,74013,3010,5316,93850317
2021-02-19,31515569,50.18966469,513,23962,2390,1666,1291,9648,803230,52435,80875,93850317
2021-02-19,32737302,,0,12,0,1,243,397,128106,3974,16379,93850317
2021-02-19,32939029,137.9366667,120,3702,437,519,1091,1153,72328,6484,7868,93850317
2021-02-19,48740784,,0,5,0,0,62,7460,1737751,51785,118703,93850317
2021-02-19,73318567,59.99,11,2616,93,306,243,397,128106,3974,16379,93850317
2021-02-18,85004,80.9,77,3769,482,1218,319,3327,190741,23125,31008,93872079
2021-02-18,4066298,70.05848101,237,3527,551,176,1338,2630,41857,9717,3205,93872079
2021-02-18,6676673,140.2276721,305,17686,1214,1011,919,5683,362601,27313,23930,93872079
2021-02-18,7061886,289,6,660,24,46,123,583,69775,2934,5079,93872079
2021-02-18,31515569,49.99,653,31594,3329,2375,1727,10082,858162,54146,86935,93872079
2021-02-18,32737302,,0,6,0,3,284,439,111307,3902,17506,93872079
2021-02-18,32939029,138.6760952,105,3148,405,302,984,1014,61315,5438,6117,93872079
2021-02-18,48740784,,0,7,0,0,56,7692,1762665,52256,121168,93872079
2021-02-18,73318567,59.99,9,1418,67,315,284,439,111307,3902,17506,93872079
2021-02-17,85004,81.30759036,83,3155,450,577,366,3868,207751,25725,31728,100772671
2021-02-17,4066298,68.36213256,347,4646,829,315,1737,4201,60977,15453,4547,100772671
2021-02-17,6676673,142.1847568,185,13452,836,560,950,6088,388391,29420,26216,100772671
2021-02-17,7061886,289,9,920,33,63,122,730,84971,3364,7306,100772671
2021-02-17,31515569,49.99,631,35304,3833,2707,1786,10498,780877,54786,68954,100772671
2021-02-17,32737302,,0,8,0,0,253,439,112684,4057,18387,100772671
2021-02-17,32939029,139.64775,80,2659,337,346,1281,1319,68112,6043,6621,100772671
2021-02-17,48740784,,0,7,0,0,64,8976,2018687,60323,144350,100772671
2021-02-17,73318567,59.99,6,1277,82,309,253,439,112684,4057,18387,100772671
2021-02-16,85004,81.6161194,67,2813,403,515,354,3854,188343,23752,31482,98064731
2021-02-16,4066298,65.81883408,446,5281,993,414,1935,3645,47885,10716,4848,98064731
2021-02-16,6676673,141.6983618,293,16707,1187,971,931,5453,368865,29747,26458,98064731
2021-02-16,7061886,289,13,981,49,90,122,723,78546,3268,6957,98064731
2021-02-16,31515569,49.99,629,39660,5005,2802,2043,10505,773670,59238,69157,98064731
2021-02-16,32737302,,0,12,0,2,281,407,101167,3857,16374,98064731
2021-02-16,32939029,145.1808696,46,1725,192,281,1241,1272,58776,4829,6542,98064731
2021-02-16,48740784,,0,13,0,0,57,8717,1898770,58334,132927,98064731
2021-02-16,73318567,59.99,6,977,78,250,281,407,101167,3857,16374,98064731
2021-02-15,85004,82.79583333,96,3019,471,543,411,4212,182772,23793,29284,93274705
2021-02-15,4066298,66.0018254,504,5184,1209,404,2106,3974,47139,11051,4603,93274705
2021-02-15,6676673,138.8299569,464,24658,1898,1700,1165,7134,407881,30901,30893,93274705
2021-02-15,7061886,289,17,1138,58,143,111,859,73887,3236,5647,93274705
2021-02-15,31515569,49.99,523,36865,4678,2215,1736,11124,794989,59371,81576,93274705
2021-02-15,32737302,,0,10,0,2,159,313,79680,3120,10780,93274705
2021-02-15,32939029,144.3166667,48,2283,195,331,1311,1357,68330,5559,7542,93274705
2021-02-15,48740784,,0,27,0,0,78,8930,1786927,56428,132711,93274705
2021-02-15,73318567,59.99,3,575,41,134,159,313,79680,3120,10780,93274705
2021-02-14,85004,80.27093333,75,3425,432,928,524,4808,222571,28905,37206,107936091
2021-02-14,4066298,65.82258065,403,5265,1326,328,1748,2994,44946,10709,3752,107936091
2021-02-14,6676673,136.9723108,502,20706,1684,1403,1176,6597,402055,28828,28838,107936091
2021-02-14,7061886,289,22,2112,97,201,124,868,102556,3965,7878,107936091
2021-02-14,31515569,49.99,514,34308,3127,2326,1355,11606,851397,57634,84460,107936091
2021-02-14,32737302,,0,1,0,0,215,416,87390,3039,12027,107936091
2021-02-14,32939029,139.2994792,96,3691,527,432,1379,1421,90517,6804,9416,107936091
2021-02-14,48740784,,0,101,1,6,64,10298,2105469,63757,142603,107936091
2021-02-14,73318567,59.99,2,565,28,129,215,416,87390,3039,12027,107936091
2021-02-13,85004,80.45905882,85,3998,502,844,558,5376,247745,32745,39080,111864783
2021-02-13,4066298,65.83355408,453,5899,1471,355,1740,3064,50334,12244,4605,111864783
2021-02-13,6676673,137.4992806,556,22868,1835,1440,1149,6379,374583,28314,25886,111864783
2021-02-13,7061886,285.21625,16,2060,75,206,122,855,97833,3982,7918,111864783
2021-02-13,31515569,49.99,359,17983,2274,1733,1225,10971,850217,57757,84339,111864783
2021-02-13,32737302,,0,9,0,1,253,451,90433,3454,12462,111864783
2021-02-13,32939029,138.7194444,72,3211,388,342,1675,1721,112527,7970,12180,111864783
2021-02-13,48740784,,0,71,0,4,66,8554,1912555,55442,134970,111864783
2021-02-13,73318567,59.99,1,528,27,101,253,451,90433,3454,12462,111864783
2021-02-12,85004,80.4825,72,3487,591,642,510,5120,244258,33588,36922,92757545
2021-02-12,4066298,65.91573308,532,7176,2042,539,1702,2951,50724,12342,4406,92757545
2021-02-12,6676673,139.4053033,511,23666,1838,1434,1205,6540,354288,27423,25810,92757545
2021-02-12,7061886,289,11,1459,81,134,99,644,74744,3133,5652,92757545
2021-02-12,31515569,50.10385527,460,21976,2808,1837,1058,9331,725340,50797,69674,92757545
2021-02-12,32737302,,0,11,0,0,162,282,68417,2557,10696,92757545
2021-02-12,32939029,140.1191045,67,2437,321,290,1479,1524,82823,7502,9697,92757545
2021-02-12,48740784,,0,86,3,3,74,7913,1606729,50128,124491,92757545
2021-02-12,73318567,59.99,5,388,18,120,162,282,68417,2557,10696,92757545
2021-02-11,85004,82.33234043,47,2649,344,471,377,4213,194752,25147,28167,92973986
2021-02-11,4066298,65.84955157,446,6782,1847,627,1669,2995,47744,11761,4262,92973986
2021-02-11,6676673,136.7206726,669,25499,2229,1504,1443,7179,367005,29373,24513,92973986
2021-02-11,7061886,289,15,1471,61,142,115,791,78333,3567,5891,92973986
2021-02-11,31515569,49.99,454,21300,2655,1767,1091,10425,695117,51281,63063,92973986
2021-02-11,32737302,,0,6,0,0,194,387,75961,2914,11410,92973986
2021-02-11,32939029,144.5244643,56,2083,220,220,1260,1300,72017,6272,8022,92973986
2021-02-11,48740784,,0,92,1,10,77,7893,1546682,50430,118576,92973986
2021-02-11,73318567,59.99,3,498,31,142,194,387,75961,2914,11410,92973986
2021-02-10,85004,85.53716981,53,2528,290,419,398,4313,200206,25778,31565,94964496
2021-02-10,4066298,65.85405405,333,4479,950,328,1438,2910,43437,10346,3947,94964496
2021-02-10,6676673,137.3423367,796,22946,2455,1517,1719,7996,367236,30570,27461,94964496
2021-02-10,7061886,289,22,1632,84,168,116,785,85262,3620,6785,94964496
2021-02-10,31515569,49.99,426,21304,2447,1668,1108,10498,721961,53612,66408,94964496
2021-02-10,32737302,,0,15,0,1,196,384,71295,2876,11048,94964496
2021-02-10,32939029,147.3603774,53,2371,212,269,1160,1212,65633,5901,6420,94964496
2021-02-10,48740784,,0,86,0,11,93,7810,1461138,47681,106442,94964496
2021-02-10,73318567,59.99,4,589,27,189,196,384,71295,2876,11048,94964496
2021-02-09,85004,83.62066667,75,3603,465,560,448,4419,223436,26769,33206,100305704
2021-02-09,4066298,66.02429003,331,3916,746,248,1380,3001,45083,9663,3617,100305704
2021-02-09,6676673,137.7969369,666,24600,2258,1659,1574,7812,390461,30429,26702,100305704
2021-02-09,7061886,281.705,24,1968,111,196,128,758,91074,3844,7174,100305704
2021-02-09,31515569,49.99,456,21895,2463,1493,1117,10288,719487,52137,62327,100305704
2021-02-09,32737302,,0,2,0,0,148,332,74891,2752,9638,100305704
2021-02-09,32939029,149.9073333,45,2688,242,296,1115,1155,60418,5100,5476,100305704
2021-02-09,48740784,,0,79,0,5,78,7735,1522051,47828,107048,100305704
2021-02-09,73318567,59.99,2,369,17,92,148,332,74891,2752,9638,100305704
2021-02-08,85004,84.13692308,65,4042,445,1064,336,3652,198593,21222,28221,96652425
2021-02-08,4066298,66.60835938,256,3452,652,205,1415,3444,54886,10304,4073,96652425
2021-02-08,6676673,141.9311111,360,15244,1094,813,1328,7188,369370,27325,24212,96652425
2021-02-08,7061886,288,26,2050,94,218,132,759,103627,4031,8515,96652425
2021-02-08,31515569,49.99,467,21774,2456,1616,1113,9733,704073,49443,61449,96652425
2021-02-08,32737302,,0,5,0,0,217,366,78114,2649,10476,96652425
2021-02-08,32939029,149.6451852,54,3656,345,728,1099,1144,67427,4957,7309,96652425
2021-02-08,48740784,,0,110,0,5,67,7313,1513449,46227,99999,96652425
2021-02-08,73318567,59.99,6,413,19,101,217,366,78114,2649,10476,96652425
2021-02-07,85004,88.08415385,65,4353,531,821,353,4146,245949,27162,37270,118459567
2021-02-07,4066298,66.98940928,237,3164,519,176,1919,3642,51379,11015,4439,118459567
2021-02-07,6676673,153.9902439,205,15257,886,895,1040,6389,400331,28410,26397,118459567
2021-02-07,7061886,288.6,30,3039,126,357,136,836,141413,5288,12022,118459567
2021-02-07,31515569,49.99,408,24755,2660,1911,1055,11973,877087,62050,77395,118459567
2021-02-07,32737302,,0,1,0,0,170,346,95147,3221,12786,118459567
2021-02-07,32939029,144.3270103,97,5501,531,968,1197,1233,86874,5887,8772,118459567
2021-02-07,48740784,,0,130,2,14,82,7165,1831711,51177,117658,118459567
2021-02-07,73318567,59.99,2,466,15,116,170,346,95147,3221,12786,118459567
2021-02-06,85004,84.45044444,90,4127,489,762,441,4351,226125,27361,29889,116898269
2021-02-06,4066298,67.00472,250,3397,593,192,1961,3753,55084,11974,4611,116898269
2021-02-06,6676673,152.0199115,226,17514,1043,964,1017,6771,401518,30817,25259,116898269
2021-02-06,7061886,289,14,1678,83,184,146,815,112987,4732,7957,116898269
2021-02-06,31515569,48.64226337,486,28269,3735,2275,1185,12211,910464,67876,74620,116898269
2021-02-06,32737302,,0,1,0,0,188,410,96107,3780,12399,116898269
2021-02-06,32939029,134.5430556,144,4059,542,436,1311,1370,95301,6829,9898,116898269
2021-02-06,48740784,,0,139,1,6,97,8312,1942769,60556,123136,116898269
2021-02-06,73318567,59.99,1,287,19,78,188,410,96107,3780,12399,116898269
2021-02-05,85004,83.95277778,72,3618,428,696,546,6241,254459,35612,35173,108289415
2021-02-05,4066298,66.92432432,333,4175,697,257,2544,4666,62795,12561,5259,108289415
2021-02-05,6676673,148.5797583,331,23557,1362,1403,1257,7967,447432,34452,29607,108289415
2021-02-05,7061886,279,17,1388,72,116,158,928,99933,4695,7295,108289415
2021-02-05,31515569,44.99,954,34263,5695,1704,2412,13588,820408,68003,66999,108289415
2021-02-05,32737302,,0,8,0,0,229,350,69818,3250,7424,108289415
2021-02-05,32939029,134.5773585,106,3251,392,307,2121,2176,103254,8088,9637,108289415
2021-02-05,48740784,,0,90,0,6,123,10417,1822822,62074,111059,108289415
2021-02-05,73318567,59.99,1,278,17,51,229,350,69818,3250,7424,108289415
2021-02-04,85004,81.16268519,108,4709,654,800,793,8628,310651,43485,48036,135950747
2021-02-04,4066298,66.93966165,532,5899,966,399,3996,7082,89946,17681,8144,135950747
2021-02-04,6676673,153.9399068,322,27962,1453,1956,1381,9661,506119,37484,39207,135950747
2021-02-04,7061886,279,45,1967,121,143,278,1611,138090,7240,10446,135950747
2021-02-04,31515569,44.99,1436,45770,7651,2900,3558,20000,970337,83717,77439,135950747
2021-02-04,32737302,,0,2,0,0,360,588,79577,3895,8862,135950747
2021-02-04,32939029,134.7577778,135,3860,391,442,3691,3757,162743,13241,18425,135950747
2021-02-04,48740784,,0,129,0,4,151,16128,2396931,86577,152383,135950747
2021-02-04,73318567,59.99,6,334,35,45,360,588,79577,3895,8862,135950747
2021-02-03,85004,80.67745098,102,4713,674,605,1159,9081,331926,46567,50171,150939699
2021-02-03,4066298,67.00149606,635,8750,1417,583,4427,7621,105403,19104,10026,150939699
2021-02-03,6676673,140.8415957,470,30917,2197,1759,1593,8686,519713,37149,36003,150939699
2021-02-03,7061886,279,33,2153,119,170,297,1596,136965,7300,9841,150939699
2021-02-03,31515569,44.99,1434,51383,8634,2869,3689,19803,1020305,91257,75520,150939699
2021-02-03,32737302,,0,5,0,0,372,608,86832,4514,9801,150939699
2021-02-03,32939029,134.6785976,164,5362,538,614,3891,3992,281022,44445,28944,150939699
2021-02-03,48740784,,0,199,2,14,143,18134,2973192,108409,182841,150939699
2021-02-03,73318567,59.99,3,343,28,76,372,608,86832,4514,9801,150939699
2021-02-02,85004,77.21810427,211,5774,1001,990,1188,9598,319730,44325,53464,152633366
2021-02-02,4066298,67.02965714,700,11585,1714,1068,5175,8835,122725,21253,14459,152633366
2021-02-02,6676673,139.2315753,584,38498,2737,4017,1676,9541,575783,41053,57937,152633366
2021-02-02,7061886,279,31,2138,114,203,313,1917,144450,8147,13410,152633366
2021-02-02,31515569,44.99,1608,58099,9725,4357,4080,21382,1073969,99987,92368,152633366
2021-02-02,32737302,,0,7,0,0,457,781,92728,5176,11287,152633366
2021-02-02,32939029,134.8955758,165,4802,496,720,2792,2875,128150,9977,17260,152633366
2021-02-02,48740784,,0,155,0,19,225,20935,3102147,116543,235840,152633366
2021-02-02,73318567,59.99,5,306,25,71,457,781,92728,5176,11287,152633366
2021-02-01,85004,73.1059375,128,4062,579,1003,449,4882,172540,21428,33977,79282989
2021-02-01,4066298,67.69229692,357,4329,677,617,2044,3933,50909,8951,8235,79282989
2021-02-01,6676673,137.3254449,472,32671,2425,3967,1121,5848,342576,24517,40125,79282989
2021-02-01,7061886,283,25,1923,129,295,158,947,82811,4758,9627,79282989
2021-02-01,31515569,45.74842697,712,32089,5001,3420,1696,11140,651164,54338,78965,79282989
2021-02-01,32737302,,0,6,0,1,217,463,71431,3402,9435,79282989
2021-02-01,32939029,137.1785484,62,1869,185,408,1193,1229,53860,4124,9761,79282989
2021-02-01,48740784,499.98,2,205,5,15,148,9947,1731038,65858,168636,79282989
2021-02-01,73318567,,0,84,5,33,217,463,71431,3402,9435,79282989
2021-01-31,85004,79.50021978,91,5026,469,1080,246,3042,214710,19739,36665,106299761
2021-01-31,4066298,69.47392157,153,2780,377,303,1119,2358,43359,7614,5459,106299761
2021-01-31,6676673,124.6889177,462,37313,2621,3764,924,4416,388793,24357,32857,106299761
2021-01-31,7061886,289,20,3216,151,435,109,742,111466,4527,10364,106299761
2021-01-31,31515569,50.2907087,375,28129,2745,3263,933,9560,860050,55485,82412,106299761
2021-01-31,32737302,,0,2,0,0,161,418,110255,3473,12088,106299761
2021-01-31,32939029,148.6876,25,1816,133,319,652,686,59493,3553,8319,106299761
2021-01-31,48740784,499.98,5,365,18,35,147,7508,2400061,66328,171121,106299761
2021-01-31,73318567,,0,144,12,45,161,418,110255,3473,12088,106299761
2021-01-30,85004,79.74710145,69,4221,410,823,244,3256,199720,19958,31317,106561192
2021-01-30,4066298,69.94380117,171,2743,373,294,1074,2282,41785,7258,4821,106561192
2021-01-30,6676673,119.7263934,610,45438,3095,4697,1241,5298,421403,26855,36381,106561192
2021-01-30,7061886,289,14,2737,116,327,86,634,97282,3998,9337,106561192
2021-01-30,31515569,49.99,428,30114,3352,3433,1036,10025,854772,57699,79325,106561192
2021-01-30,32737302,,0,2,0,0,175,458,97276,3360,10683,106561192
2021-01-30,32939029,144.8894444,18,1479,84,212,650,690,52184,3154,6084,106561192
